mode,month,dtrip,dtrip_y2,expansion_factor,draw
fh,6,968.7221431732178,945.0807342529297,.97559524,94
pr,6,71704.34143066406,69464.0732421875,.96875685,94
sh,6,212450.7238769531,205934.654296875,.96932906,94
fh,7,2931.934875488281,2976.804458618164,1.0153037,94
pr,7,343841.740234375,346974.400390625,1.0091108,94
sh,7,380576.8642578125,368938.7006835938,.96941966,94
fh,8,2379.029495239258,2329.94633102417,.97936839,94
pr,8,274764.2333984375,283658.9716796875,1.0323722,94
sh,8,371228.41015625,385281.48828125,1.0378556,94
fh,9,887.9145851135254,890.9623794555664,1.0034325,94
pr,9,141699.1806640625,135992.9108886719,.95972967,94
sh,9,44599.26318359375,41876.64144897461,.93895364,94
fh,10,3634.468872070313,3702.857810974121,1.0188167,94
pr,10,74689.8134765625,78180.4111328125,1.0467346,94
sh,10,10338.54754638672,11133.82043457031,1.0769231,94
fh,11,925.548023223877,890.6373291015625,.96228105,94
pr,11,92037.7509765625,75795.794921875,.82352942,94
sh,11,0,0,1,94
fh,12,1003.970832824707,1204.764999389648,1.2,94
pr,12,0,0,1,94
sh,12,0,0,1,94
fh,1,0,0,1,95
pr,1,0,0,1,95
sh,1,0,0,1,95
fh,2,0,0,1,95
pr,2,0,0,1,95
sh,2,0,0,1,95
fh,3,0,0,1,95
pr,3,0,0,1,95
sh,3,0,0,1,95
fh,4,0,0,1,95
pr,4,0,0,1,95
sh,4,6827.643310546875,6827.643310546875,1,95
fh,5,1042.569038391113,1067.76526260376,1.0241674,95
pr,5,17391.07955169678,18484.56701660156,1.0628763,95
sh,5,41377.21032714844,43113.06396484375,1.0419519,95
fh,6,848.8741779327393,826.8919448852539,.97410423,95
pr,6,46707.451171875,46135.89477539063,.98776305,95
sh,6,260438.0822753906,245792.96875,.94376737,95
fh,7,2454.955596923828,2463.458557128906,1.0034636,95
pr,7,235203.76953125,233881.1728515625,.99437678,95
sh,7,229439.01171875,226035.8764648438,.98516756,95
fh,8,2855.144882202148,2816.581336975098,.98649329,95
pr,8,202791.755859375,210033.5634765625,1.0357106,95
sh,8,251058.7749023438,257104.0576171875,1.0240792,95
fh,9,1109.62574005127,1111.494121551514,1.0016838,95
pr,9,148930.734375,141122.4990234375,.94757134,95
sh,9,48897.0126953125,46715.3486328125,.95538247,95
fh,10,4086.987197875977,4107.729873657227,1.0050753,95
pr,10,49108.64672851563,50839.84545898438,1.0352525,95
sh,10,49034.60034179688,52806.49267578125,1.0769231,95
fh,11,805.9447364807129,801.1795768737793,.99408746,95
pr,11,121945.416015625,100425.63671875,.82352942,95
sh,11,0,0,1,95
fh,12,779.8216438293457,935.7859725952148,1.2,95
pr,12,0,0,1,95
sh,12,0,0,1,95
fh,1,0,0,1,96
pr,1,0,0,1,96
sh,1,0,0,1,96
fh,2,0,0,1,96
pr,2,0,0,1,96
sh,2,0,0,1,96
fh,3,0,0,1,96
pr,3,0,0,1,96
sh,3,0,0,1,96
fh,4,0,0,1,96
pr,4,0,0,1,96
sh,4,14701.7578125,14701.7578125,1,96
fh,5,1002.680313110352,1020.298706054688,1.0175713,96
pr,5,10123.24877548218,10742.82269287109,1.0612031,96
sh,5,33950.00573730469,35141.14489746094,1.0350851,96
fh,6,1003.688049316406,981.4380722045898,.97783178,96
pr,6,70545.6591796875,70148.9423828125,.99437648,96
sh,6,227265.263671875,219491.947265625,.96579629,96
fh,7,2465.013717651367,2511.715515136719,1.0189458,96
pr,7,250942.162109375,248773.8090820313,.99135917,96
sh,7,290325.8369140625,282852.0786132813,.97425735,96
fh,8,2275.574104309082,2239.511749267578,.98415244,96
pr,8,239435.1892089844,249436.986328125,1.0417725,96
sh,8,357144.896484375,377977.91796875,1.0583321,96
fh,9,783.3856811523438,770.4699401855469,.98351294,96
pr,9,145618.9755859375,141016.3825683594,.96839291,96
sh,9,40846.53759765625,38452.2028503418,.94138217,96
fh,10,4617.627380371094,4627.387878417969,1.0021137,96
pr,10,63506.52368164063,64661.56274414063,1.0181878,96
sh,10,8298.802001953125,8937.17138671875,1.0769231,96
fh,11,749.5578346252441,765.3563804626465,1.0210772,96
pr,11,84629.74365234375,69695.0830078125,.82352942,96
sh,11,0,0,1,96
fh,12,0,0,1,96
pr,12,0,0,1,96
sh,12,0,0,1,96
fh,1,0,0,1,97
pr,1,0,0,1,97
sh,1,0,0,1,97
fh,2,0,0,1,97
pr,2,0,0,1,97
sh,2,0,0,1,97
fh,3,0,0,1,97
pr,3,0,0,1,97
sh,3,0,0,1,97
fh,4,0,0,1,97
pr,4,6773.914306640625,6773.914306640625,1,97
sh,4,13442.96630859375,13442.96630859375,1,97
fh,5,794.9909973144531,791.1025333404541,.99510878,97
pr,5,17979.24143981934,19163.33117675781,1.0658587,97
sh,5,7775.153991699219,7644.859588623047,.98324221,97
fh,6,945.9535217285156,929.839958190918,.98296583,97
pr,6,46481.12365722656,46277.02172851563,.99560893,97
sh,6,156121.6955566406,151235.3984375,.96870202,97
fh,7,3044.596153259277,3047.90739440918,1.0010875,97
pr,7,292081.4072265625,292524.3369140625,1.0015165,97
sh,7,435721.7353515625,412490.4086914063,.94668311,97
fh,8,3488.691749572754,3395.279727935791,.97322434,97
pr,8,209587.9140625,212754.1611328125,1.015107,97
sh,8,314695.1222991943,336969.1520996094,1.0707797,97
fh,9,1263.248100280762,1277.985496520996,1.0116663,97
pr,9,124573.6630859375,118293.2368164063,.94958466,97
sh,9,69690.56494140625,65343.36605834961,.93762141,97
fh,10,4710.427291870117,4641.543548583984,.9853763,97
pr,10,93866.27392578125,95767.96215820313,1.0202595,97
sh,10,91807.7646484375,98869.900390625,1.0769231,97
fh,11,811.5032081604004,810.6001434326172,.99888718,97
pr,11,95708.87109375,78819.0703125,.82352942,97
sh,11,0,0,1,97
fh,12,1582.062492370605,1898.474990844727,1.2,97
pr,12,0,0,1,97
sh,12,0,0,1,97
fh,1,0,0,1,98
pr,1,0,0,1,98
sh,1,0,0,1,98
fh,2,0,0,1,98
pr,2,0,0,1,98
sh,2,0,0,1,98
fh,3,0,0,1,98
pr,3,0,0,1,98
sh,3,0,0,1,98
fh,4,0,0,1,98
pr,4,3781.493408203125,3781.493408203125,1,98
sh,4,7493.47119140625,7493.47119140625,1,98
fh,5,148.3266115188599,139.6015167236328,.94117647,98
pr,5,41112.1005859375,44048.67919921875,1.0714285,98
sh,5,36440.85131835938,37917.32006835938,1.0405169,98
fh,6,902.4542140960693,901.858959197998,.99934042,98
pr,6,44465.99395751953,45623.82434082031,1.0260385,98
sh,6,243738.5888671875,236113.98828125,.96871811,98
fh,7,2597.934001922607,2639.143569946289,1.0158625,98
pr,7,295335.0703125,293515.9365234375,.99384046,98
sh,7,329938.13671875,317441.984375,.96212578,98
fh,8,3202.690948486328,3122.208923339844,.9748705,98
pr,8,266041.7602539063,271599.845703125,1.0208918,98
sh,8,343566.2890625,360225.71484375,1.0484897,98
fh,9,809.9917678833008,819.2007503509521,1.0113692,98
pr,9,100781.6376953125,97413.63916015625,.96658123,98
sh,9,46530.29052734375,44118.37020874023,.94816452,98
fh,10,5513.512969970703,5494.183639526367,.99649417,98
pr,10,66057.01916503906,69189.74432373047,1.0474246,98
sh,10,18421.09521484375,19838.1025390625,1.0769231,98
fh,11,802.8608322143555,802.9425430297852,1.0001018,98
pr,11,164902.1416015625,135801.763671875,.82352942,98
sh,11,0,0,1,98
fh,12,685.0876808166504,822.1052169799805,1.2,98
pr,12,0,0,1,98
sh,12,0,0,1,98
fh,1,0,0,1,99
pr,1,0,0,1,99
sh,1,0,0,1,99
fh,2,0,0,1,99
pr,2,0,0,1,99
sh,2,0,0,1,99
fh,3,0,0,1,99
pr,3,0,0,1,99
sh,3,0,0,1,99
fh,4,0,0,1,99
pr,4,8691.6064453125,8691.6064453125,1,99
sh,4,6740.211181640625,6740.211181640625,1,99
fh,5,1982.23943901062,2080.606864929199,1.0496244,99
pr,5,17080.4446105957,17992.80249023438,1.0534153,99
sh,5,40605.55200195313,42085.3388671875,1.036443,99
fh,6,703.7979698181152,702.8327560424805,.99862856,99
pr,6,66199.26818847656,65118.50244140625,.98367405,99
sh,6,293481.8920898438,290294.646484375,.98913991,99
fh,7,3618.214096069336,3675.323806762695,1.0157839,99
pr,7,212133.685546875,206503.681640625,.97346014,99
sh,7,388517.33203125,367717.1708984375,.94646269,99
fh,8,2633.721130371094,2556.906181335449,.97083408,99
pr,8,217780.9815673828,231494.1923828125,1.0629679,99
sh,8,315666.2900390625,323960.669921875,1.0262758,99
fh,9,914.4831314086914,913.4513359069824,.99887174,99
pr,9,110330.166015625,105940.1086425781,.96020985,99
sh,9,49378.83935546875,46541.19189453125,.94253314,99
fh,10,3693.033004760742,3728.775947570801,1.0096785,99
pr,10,48121.43359375,49019.88049316406,1.0186704,99
sh,10,18047.58801269531,19435.86401367188,1.0769231,99
fh,11,324.3066921234131,399.1466979980469,1.2307693,99
pr,11,64908.72680664063,53454.24560546875,.82352942,99
sh,11,0,0,1,99
fh,12,799.1238212585449,958.9485855102539,1.2,99
pr,12,0,0,1,99
sh,12,0,0,1,99
fh,1,0,0,1,100
pr,1,0,0,1,100
sh,1,0,0,1,100
fh,2,0,0,1,100
pr,2,0,0,1,100
sh,2,0,0,1,100
fh,3,0,0,1,100
pr,3,0,0,1,100
sh,3,0,0,1,100
fh,4,0,0,1,100
pr,4,4489.653442382813,4489.653442382813,1,100
sh,4,0,0,1,100
fh,5,112.3845481872559,120.412015914917,1.0714285,100
pr,5,34888.23907089233,37268.48797607422,1.0682249,100
sh,5,23029.54983520508,24023.48950195313,1.0431594,100
fh,6,913.7502479553223,905.7782211303711,.99127549,100
pr,6,57329.92126464844,56227.59619140625,.98077226,100
sh,6,186070.5798339844,180295.181640625,.96896124,100
fh,7,3594.49813079834,3633.163497924805,1.0107569,100
pr,7,279152.8798828125,278293.1865234375,.99692035,100
sh,7,326348.1064453125,312182.1977539063,.95659262,100
fh,8,3035.535339355469,2961.24951171875,.97552794,100
pr,8,262823.6206054688,268876.1201171875,1.0230287,100
sh,8,192949.9594726563,191903.7880859375,.994578,100
fh,9,873.8097381591797,846.2040996551514,.96840775,100
pr,9,170322.169921875,162525.1021728516,.95422167,100
sh,9,49401.9296875,46839.33666992188,.94812769,100
fh,10,3907.692901611328,3962.071723937988,1.0139159,100
pr,10,80747.1171875,81852.06298828125,1.013684,100
sh,10,7318.749267578125,7881.72998046875,1.0769231,100
fh,11,749.3423557281494,767.0268821716309,1.0236001,100
pr,11,56147.02392578125,46238.7255859375,.82352942,100
sh,11,0,0,1,100
fh,12,705.6102561950684,846.732307434082,1.2,100
pr,12,0,0,1,100
sh,12,0,0,1,100
